Time_sec,Ntot
1.54412698412698,0
1.55573696145125,0
1.56734693877551,0
1.57895691609977,0
1.59056689342404,0
1.6021768707483,0
1.61378684807256,0
1.62539682539683,0
1.63700680272109,0
1.64861678004535,0
1.66022675736961,0
1.67183673469388,0
1.68344671201814,0
1.6950566893424,0
1.70666666666667,0
1.71827664399093,0
1.72988662131519,0
1.74149659863946,0
1.75310657596372,0
1.76471655328798,0
1.77632653061224,0
1.78793650793651,0
1.79954648526077,0
1.81115646258503,0
1.8227664399093,0
1.83437641723356,0
1.84598639455782,0
1.85759637188209,0
1.86920634920635,0
1.88081632653061,0
1.89242630385488,0
1.90403628117914,0
1.9156462585034,0
1.92725623582766,0
1.93886621315193,0
1.95047619047619,0
1.96208616780045,0
1.97369614512472,0
1.98530612244898,0
1.99691609977324,0
2.00852607709751,0
2.02013605442177,0
2.03174603174603,0
2.04335600907029,0
2.05496598639456,0
2.06657596371882,0
2.07818594104308,0
2.08979591836735,0
2.10140589569161,0
2.11301587301587,0
2.12462585034014,0
2.1362358276644,0
2.14784580498866,0
2.15945578231293,0
2.17106575963719,0
2.18267573696145,0
2.19428571428571,0
2.20589569160998,0
2.21750566893424,0
2.2291156462585,0
2.24072562358277,0
2.25233560090703,0
2.26394557823129,0
2.27555555555556,0
2.28716553287982,0
2.29877551020408,0
2.31038548752834,0
2.32199546485261,0
2.33360544217687,0
2.34521541950113,0
2.3568253968254,0
2.36843537414966,0
2.38004535147392,0
2.39165532879819,0
2.40326530612245,0
2.41487528344671,0
2.42648526077098,0
2.43809523809524,0
2.4497052154195,0
2.46131519274376,0
2.47292517006803,0
2.48453514739229,0
2.49614512471655,0
2.50775510204082,0
2.51936507936508,0
2.53097505668934,0
2.54258503401361,0
2.55419501133787,0
2.56580498866213,0
2.57741496598639,0
2.58902494331066,0
2.60063492063492,0
2.61224489795918,0
2.62385487528345,0
2.63546485260771,0
2.64707482993197,0
2.65868480725624,0
2.6702947845805,0
2.68190476190476,0
2.69351473922903,0
2.70512471655329,0
2.71673469387755,0
2.72834467120181,0
2.73995464852608,0
2.75156462585034,0
2.7631746031746,0
2.77478458049887,0
2.78639455782313,0
2.79800453514739,0
2.80961451247166,0
2.82122448979592,0
2.83283446712018,0
2.84444444444444,0
2.85605442176871,0
2.86766439909297,0
2.87927437641723,0
2.8908843537415,0
2.90249433106576,0
2.91410430839002,0
2.92571428571429,0
2.93732426303855,0
2.94893424036281,0
2.96054421768708,0
2.97215419501134,0
2.9837641723356,0
2.99537414965986,0
3.00698412698413,0
3.01859410430839,0
3.03020408163265,0
3.04181405895692,0
3.05342403628118,0
3.06503401360544,0
3.07664399092971,0
3.08825396825397,0
3.09986394557823,0
3.11147392290249,0
3.12308390022676,0
3.13469387755102,0
3.14630385487528,0
3.15791383219955,0
3.16952380952381,0
3.18113378684807,0
3.19274376417234,0
3.2043537414966,0
3.21596371882086,0
3.22757369614512,0
3.23918367346939,0
3.25079365079365,0
3.26240362811791,0
3.27401360544218,0.000364845021161119
3.28562358276644,0
3.2972335600907,3.95720073463772e-05
3.30884353741497,0
3.32045351473923,0
3.33206349206349,0
3.34367346938776,0
3.35528344671202,0.000243818699771315
3.36689342403628,0.000547213017569431
3.37850340136054,0.00620246322624325
3.39011337868481,0
3.40172335600907,6.98435501925156e-05
3.41333333333333,0
3.4249433106576,4.95833532509054e-05
3.43655328798186,2.02640508832872e-05
3.44816326530612,0
3.45977324263039,0
3.47138321995465,0.00452037079650315
3.48299319727891,1.07796481152336e-06
3.49460317460317,0.00439849493301297
3.50621315192744,0.000116398676597386
3.5178231292517,0.000564411855554118
3.52943310657596,1.31798337290668e-05
3.54104308390023,0.000446570778791874
3.55265306122449,0.000960902850946203
3.56426303854875,0.000279235109940301
3.57587301587302,0.00222864390795536
3.58748299319728,8.38420761438586e-05
3.59909297052154,0.00199890611208926
3.61070294784581,0.00124314006211625
3.62231292517007,0.00189763914657055
3.63392290249433,0.00244298772322409
3.64553287981859,0.00159561150558255
3.65714285714286,0.000202929896821113
3.66875283446712,0.000445607792593398
3.68036281179138,0.000388739714307111
3.69197278911565,0.00574846503498721
3.70358276643991,0.0039128932243788
3.71519274376417,0.000271576908268564
3.72680272108844,0.000230369000430385
3.7384126984127,0.000346552721656859
3.75002267573696,0.00118366591893344
3.76163265306122,0.000679286563053447
3.77324263038549,1.78989412078065e-05
3.78485260770975,0.00792551001900555
3.79646258503401,0.00640181948677948
3.80807256235828,0.000497189383467118
3.81968253968254,0.00378350226412034
3.8312925170068,0.00134711041688562
3.84290249433107,0.00317871742157505
3.85451247165533,0.000192616937744384
3.86612244897959,0.00312401006401235
3.87773242630385,0.00358300538573373
3.88934240362812,0.0126106860438934
3.90095238095238,0.00610855569831569
3.91256235827664,0.0122900611022215
3.92417233560091,0.00155972797558939
3.93578231292517,0.000983489936971473
3.94739229024943,0.00143186845676883
3.9590022675737,0.000963760378091925
3.97061224489796,0.000153444840094955
3.98222222222222,0.00154109076543437
3.99383219954649,0.000132545910644984
4.00544217687075,0.00628362566757405
4.01705215419501,0.000995890141116657
4.02866213151927,0.00137872638582854
4.04027210884354,0.00515037408261433
4.0518820861678,0.000568090970376753
4.06349206349206,0.00626490483216622
4.07510204081633,0.0108331565531482
4.08671201814059,0.00147444217108874
4.09832199546485,0.00260764115359706
4.10993197278912,0.00871112740613728
4.12154195011338,0.0503686238781905
4.13315192743764,0.00988156547576626
4.1447619047619,0.0177558301045547
4.15637188208617,0.0183205943090333
4.16798185941043,0.0223406036273799
4.17959183673469,0.0217578333040275
4.19120181405896,0.000836177656514826
4.20281179138322,0.040075966357237
4.21442176870748,0.0075604528127334
4.22603174603175,0.000119216066879776
4.23764172335601,0.0301266955573854
4.24925170068027,0.023994154038037
4.26086167800454,0.00844725022337866
4.2724716553288,0.00955358317244073
4.28408163265306,0.00560677221076443
4.29569160997732,0.00371479541165341
4.30730158730159,0.00784655325570853
4.31891156462585,0.0093375159193653
4.33052154195011,0.0252748678667302
4.34213151927438,0.0208497938912121
4.35374149659864,0.00995721939859234
4.3653514739229,0.0215659294574701
4.37696145124717,0.0353995678945763
4.38857142857143,0.00878312611592089
4.40018140589569,0.034893707054749
4.41179138321995,0.00744484363379387
4.42340136054422,0.463926740740318
4.43501133786848,2.34891046890375
4.44662131519274,3.45050843482879
4.45823129251701,3.01553575792287
4.46984126984127,3.1385096850374
4.48145124716553,3.88120586458909
4.4930612244898,4.28316555340497
4.50467120181406,4.35853605958064
4.51628117913832,4.34597696186853
4.52789115646259,4.37505693683985
4.53950113378685,4.68454501089957
4.55111111111111,5.00700095614536
4.56272108843537,4.98005351113493
4.57433106575964,4.82741500755571
4.5859410430839,4.40253064561087
4.59755102040816,4.3433144465273
4.60916099773243,4.07553290788233
4.62077097505669,4.04849931660087
4.63238095238095,3.765846964296
4.64399092970522,3.65185510315654
4.65560090702948,3.62554683664785
4.66721088435374,3.47349568538374
4.678820861678,3.43381268154439
4.69043083900227,3.54259557904738
4.70204081632653,3.58330004952666
4.71365079365079,3.56206731394463
4.72526077097506,3.52026348121595
4.73687074829932,3.42564340394327
4.74848072562358,3.24610597977863
4.76009070294785,3.24515205632163
4.77170068027211,3.29642787743665
4.78331065759637,3.15020718460614
4.79492063492063,3.09671316147846
4.8065306122449,2.97096597672792
4.81814058956916,2.8767223430689
4.82975056689342,2.80830377134152
4.84136054421769,2.57835124782273
4.85297052154195,2.63614321097165
4.86458049886621,2.47797415978048
4.87619047619048,2.46064761373183
4.88780045351474,2.38322493553206
4.899410430839,2.38371158411281
4.91102040816327,2.35503152569413
4.92263038548753,2.28271943390441
4.93424036281179,2.23651145134635
4.94585034013605,2.14935620543136
4.95746031746032,1.93942999224498
4.96907029478458,1.84262704418722
4.98068027210884,1.80586773142257
4.99229024943311,1.69694687618342
5.00390022675737,1.62374847568105
5.01551020408163,1.66964567465523
5.0271201814059,1.74292324106155
5.03873015873016,1.67814609941724
5.05034013605442,1.65622186135574
5.06195011337868,1.6962964201775
5.07356009070295,1.74828030153044
5.08517006802721,1.70150503401835
5.09678004535147,1.66554635903594
5.10839002267574,1.66970708416832
5.12,1.67411780430052
5.13160997732426,1.75901268319064
5.14321995464853,1.90285849237645
5.15482993197279,1.96105929976009
5.16643990929705,1.66838161652679
5.17804988662132,1.69337796799489
5.18965986394558,1.86353061489339
5.20126984126984,1.8818271742897
5.2128798185941,1.63133921642051
5.22448979591837,1.86415665934565
5.23609977324263,2.16102918117187
5.24770975056689,1.82553875556346
5.25931972789116,1.50508918037074
5.27092970521542,1.97817784094475
5.28253968253968,2.08890204871593
5.29414965986395,1.80103640243935
5.30575963718821,1.83599564581968
5.31736961451247,1.86515277185239
5.32897959183673,1.73071669643909
5.340589569161,1.67910917224611
5.35219954648526,2.1225007531077
5.36380952380952,1.91238109130341
5.37541950113379,1.41014606027948
5.38702947845805,1.55515508114147
5.39863945578231,1.97773670256671
5.41024943310658,1.67846757910498
5.42185941043084,1.44566734536656
5.4334693877551,1.67245013169645
5.44507936507937,1.70908619880485
5.45668934240363,1.43777864296865
5.46829931972789,1.60233417502176
5.47990929705215,1.80949113207071
5.49151927437642,1.46352670814044
5.50312925170068,1.28731251472444
5.51473922902494,1.62891385351069
5.52634920634921,1.73816631136128
5.53795918367347,1.28938694837186
5.54956916099773,1.3520244188485
5.561179138322,1.65391306301161
5.57278911564626,1.46315645158802
5.58439909297052,1.29735173635315
5.59600907029478,1.57724736391553
5.60761904761905,1.56960288369905
5.61922902494331,1.31420238653479
5.63083900226757,2.08628574322565
5.64244897959184,2.38398519140136
5.6540589569161,1.86632319904076
5.66566893424036,2.51488753897715
5.67727891156463,2.38908795283551
5.68888888888889,2.3794396998942
5.70049886621315,2.39871708735789
5.71210884353741,2.48839853775014
5.72371882086168,3.38905602972715
5.73532879818594,2.84505861178352
5.7469387755102,3.52725114086737
5.75854875283447,3.67107460035903
5.77015873015873,3.53489757314337
5.78176870748299,3.95398007610401
5.79337868480726,2.82697993106032
5.80498866213152,3.92670158067617
5.81659863945578,3.59618585361697
5.82820861678005,4.89956779287278
5.83981859410431,4.33905067892554
5.85142857142857,3.91445307930236
5.86303854875283,3.68296813903391
5.8746485260771,4.26419362324033
5.88625850340136,3.64690995684935
5.89786848072562,4.03449033762317
5.90947845804989,3.61118459202792
5.92108843537415,3.52457959542916
5.93269841269841,4.19686221023742
5.94430839002268,3.96232058962201
5.95591836734694,3.34411800142303
5.9675283446712,3.20177542754713
5.97913832199546,3.06788568855402
5.99074829931973,3.11594285411138
6.00235827664399,2.87600667974132
6.01396825396825,3.04070785688234
6.02557823129252,3.87905577878294
6.03718820861678,4.59133052825506
6.04879818594104,3.97508314493761
6.06040816326531,4.83515938663857
6.07201814058957,4.41753921693999
6.08362811791383,4.40180425399888
6.0952380952381,5.05751438207902
6.10684807256236,5.57804518526337
6.11845804988662,4.6511248491101
6.13006802721088,5.31263318761362
6.14167800453515,5.30042177405187
6.15328798185941,5.89434296710908
6.16489795918367,5.47174063415832
6.17650793650794,4.87303620087301
6.1881179138322,4.50010651511318
6.19972789115646,4.52049042128079
6.21133786848073,4.76299941253538
6.22294784580499,4.33765432324738
6.23455782312925,4.04586657138212
6.24616780045351,3.45061370096322
6.25777777777778,4.4025660827056
6.26938775510204,4.35807564690333
6.2809977324263,4.27682766409751
6.29260770975057,3.7155929139155
6.30421768707483,4.47252770758041
6.31582766439909,4.19537410563782
6.32743764172336,3.04699604002873
6.33904761904762,4.43662185167384
6.35065759637188,3.44493286179284
6.36226757369614,3.15266711092518
6.37387755102041,2.9853298685313
6.38548752834467,3.41155415850296
6.39709750566893,3.67436566014658
6.4087074829932,3.14418030197457
6.42031746031746,3.67137284055083
6.43192743764172,3.26397618538607
6.44353741496599,3.58106384096446
6.45514739229025,3.46202355050593
6.46675736961451,2.86764260066989
6.47836734693878,2.81983845616242
6.48997732426304,2.9757371108588
6.5015873015873,2.81239664383047
6.51319727891156,2.82587395350661
6.52480725623583,3.00562437032644
6.53641723356009,2.76993806217127
6.54802721088435,2.77146516090451
6.55963718820862,2.66909596245127
6.57124716553288,2.54201961217999
6.58285714285714,2.55508433306363
6.59446712018141,2.57560929120712
6.60607709750567,2.55161385710767
6.61768707482993,2.44108042259365
6.62929705215419,2.81824631997464
6.64090702947846,2.49340828909508
6.65251700680272,2.42272441958396
6.66412698412698,2.43177345530706
6.67573696145125,2.47389247677533
6.68734693877551,2.33707416134542
6.69895691609977,2.19092472296827
6.71056689342404,2.17404258895901
6.7221768707483,2.13120088701154
6.73378684807256,1.97922512376019
6.74539682539683,2.01053648112178
6.75700680272109,2.05019036280074
6.76861678004535,1.92620171877268
6.78022675736961,1.74735381963986
6.79183673469388,1.81853521666206
6.80344671201814,1.868041577252
6.8150566893424,1.73396883445036
6.82666666666667,1.78747296738797
6.83827664399093,1.83139929179716
6.84988662131519,2.22968669565331
6.86149659863946,2.66732738458285
6.87310657596372,2.88409168863416
6.88471655328798,2.47695343929274
6.89632653061224,3.10695504770709
6.90793650793651,2.86165766056592
6.91954648526077,3.01353053568613
6.93115646258503,3.36971401529668
6.9427664399093,3.48880627003454
6.95437641723356,4.39171752351998
6.96598639455782,3.64257669185036
6.97759637188209,4.08109767957238
6.98920634920635,3.57739120941132
7.00081632653061,3.83439515482901
7.01242630385488,4.04137455106814
7.02403628117914,4.03878895184357
7.0356462585034,3.86334476004805
7.04725623582766,4.27867347700315
7.05886621315193,4.06709886596135
7.07047619047619,4.21420973406991
7.08208616780045,3.79625505394965
7.09369614512472,3.90660237722753
7.10530612244898,3.90909703912866
7.11691609977324,3.61507404975254
7.12852607709751,3.93412298782152
7.14013605442177,3.52520387903647
7.15174603174603,3.46644921284785
7.1633560090703,3.21734555357047
7.17496598639456,3.43924837181586
7.18657596371882,3.25487273350782
7.19818594104308,3.13459767958951
7.20979591836735,3.09265796940056
7.22140589569161,2.94016193077524
7.23301587301587,2.71809912876352
7.24462585034014,2.67204831169861
7.2562358276644,2.47659382704312
7.26784580498866,2.47367626175543
7.27945578231293,2.09341792947032
7.29106575963719,2.04069976631564
7.30267573696145,2.04505549890257
7.31428571428571,2.03398809940065
7.32589569160998,1.99937511492948
7.33750566893424,1.96083432448373
7.3491156462585,1.96896722833639
7.36072562358277,2.44409174815342
7.37233560090703,2.77581201760156
7.38394557823129,2.72211438747752
7.39555555555556,2.82675584224596
7.40716553287982,3.360161176407
7.41877551020408,3.67889169739891
7.43038548752835,3.39398369388063
7.44199546485261,3.3672517340728
7.45360544217687,3.38048339932633
7.46521541950113,3.05554459714327
7.4768253968254,3.03507241477058
7.48843537414966,3.2112078224974
7.50004535147392,3.25162066927137
7.51165532879819,3.27658752312085
7.52326530612245,3.68484291304027
7.53487528344671,3.76433785289064
7.54648526077098,3.62239172465643
7.55809523809524,3.57823433721751
7.5697052154195,3.59097881638021
7.58131519274376,3.68557410086104
7.59292517006803,3.77894347684837
7.60453514739229,3.52098994067508
7.61614512471655,3.13343872826849
7.62775510204082,2.82140631542781
7.63936507936508,2.56099626504826
7.65097505668934,2.38506847894008
7.66258503401361,2.33550935072805
7.67419501133787,2.14616236367758
7.68580498866213,2.23971474492671
7.6974149659864,2.31832261373365
7.70902494331066,2.28070774117732
7.72063492063492,2.48809952610732
7.73224489795918,2.85234739543373
7.74385487528345,2.98950270613549
7.75546485260771,3.02140500097036
7.76707482993197,2.90532971566472
7.77868480725624,2.70964634343215
7.7902947845805,2.73544146095433
7.80190476190476,2.90036732910174
7.81351473922903,2.95391751724797
7.82512471655329,3.04161982418809
7.83673469387755,3.02154289455794
7.84834467120181,2.87230524194622
7.85995464852608,2.86670898658
7.87156462585034,2.93921892544913
7.8831746031746,2.97128075930036
7.89478458049887,2.89324826723459
7.90639455782313,2.71570063583489
7.91800453514739,2.53332429277014
7.92961451247166,2.59178300298721
7.94122448979592,2.67915530411753
7.95283446712018,2.67244685117328
7.96444444444444,2.62514897951762
7.97605442176871,2.53926964782511
7.98766439909297,2.3960415733319
7.99927437641723,2.36035607257442
8.0108843537415,2.42891594441874
8.02249433106576,2.58271055980722
8.03410430839002,2.51903788173005
8.04571428571429,2.32083465877688
8.05732426303855,2.2031243105704
8.06893424036281,2.41047145780565
8.08054421768708,2.50746762677193
8.09215419501134,2.52319765994891
8.1037641723356,2.54402216225725
8.11537414965986,3.05566364032783
8.12698412698413,3.00268218683021
8.13859410430839,3.13667601608631
8.15020408163265,3.3356033047845
8.16181405895692,3.74684160483934
8.17342403628118,4.02297784439986
8.18503401360544,3.92336093674572
8.19664399092971,3.98254559821185
8.20825396825397,3.87824414687299
8.21986394557823,3.98368098909289
8.2314739229025,3.98687504964908
8.24308390022676,3.76262527331787
8.25469387755102,3.62013735883896
8.26630385487528,3.34663620577036
8.27791383219955,2.78511024711453
8.28952380952381,2.55201508640315
8.30113378684807,2.38592221057308
8.31274376417234,2.18468240511304
8.3243537414966,2.46927405276631
8.33596371882086,2.49621894533604
8.34757369614512,2.44378339890075
8.35918367346939,2.65149236670167
8.37079365079365,3.17078466629633
8.38240362811791,3.26385450987226
8.39401360544218,3.35323248161928
8.40562358276644,3.27428428875537
8.4172335600907,3.08286257926686
8.42884353741497,3.1412825357555
8.44045351473923,3.34443236487222
8.45206349206349,3.4010785963822
8.46367346938776,3.52984328787143
8.47528344671202,3.544057229035
8.48689342403628,3.57733393510148
8.49850340136054,3.54323901198987
8.51011337868481,3.49620641614804
8.52172335600907,2.89975364370087
8.53333333333333,3.19621545802841
8.5449433106576,3.21634254723335
8.55655328798186,2.40989659617234
8.56816326530612,2.9662062790003
8.57977324263039,2.7985208965404
8.59138321995465,2.55476980841251
8.60299319727891,2.77718025499551
8.61460317460318,2.66871869127258
8.62621315192744,2.93492560617491
8.6378231292517,3.31858999309154
8.64943310657596,3.43442772291062
8.66104308390023,4.01297723170742
8.67265306122449,3.97041842245704
8.68426303854875,3.70637694561841
8.69587301587302,4.267961315293
8.70748299319728,4.80085032072096
8.71909297052154,4.73768458911104
8.7307029478458,4.44707120522284
8.74231292517007,4.578708339008
8.75392290249433,4.49292936023796
8.76553287981859,4.75388878091802
8.77714285714286,5.11692560852531
8.78875283446712,5.94998295254971
8.80036281179138,4.00906123890164
8.81197278911565,4.61316455618367
8.82358276643991,4.22002513738914
8.83519274376417,3.18906002283016
8.84680272108844,3.86337888506062
8.8584126984127,3.62756986702608
8.87002267573696,3.50363270514611
8.88163265306122,3.53828714864542
8.89324263038549,4.15324375748426
8.90485260770975,3.94616945343059
8.91646258503401,3.871448084803
8.92807256235828,3.73998955160865
8.93968253968254,3.79910550629432
8.9512925170068,3.8212558610205
8.96290249433107,4.91740012198327
8.97451247165533,4.25042404306991
8.98612244897959,4.3630960393352
8.99773242630386,4.10739828626942
9.00934240362812,5.66745373689808
9.02095238095238,4.76507610233494
9.03256235827664,4.0668609747349
9.04417233560091,4.72508129035566
9.05578231292517,5.26124484897723
9.06739229024943,3.77123063074901
9.0790022675737,3.51890310458316
9.09061224489796,4.79017694001797
9.10222222222222,5.63675874411285
9.11383219954648,4.45259339473742
9.12544217687075,4.39999780005266
9.13705215419501,5.41951167611405
9.14866213151928,4.40458346660918
9.16027210884354,3.90686131829367
9.1718820861678,4.48770022500671
9.18349206349206,4.13843796783416
9.19510204081633,3.87045596742965
9.20671201814059,4.72814074347986
9.21832199546485,5.81288614671499
9.22993197278912,5.61704109691176
9.24154195011338,5.7642612958613
9.25315192743764,6.97771658265969
9.2647619047619,6.69811272031863
9.27637188208617,6.03769896641239
9.28798185941043,6.76948105393834
9.29959183673469,7.81116464585499
9.31120181405896,7.3305106040744
9.32281179138322,5.96884501658694
9.33442176870748,7.25074047097428
9.34603174603175,7.30544378183646
9.35764172335601,6.57345861240324
9.36925170068027,6.54556360355405
9.38086167800454,6.64962611552732
9.3924716553288,6.01032278721967
9.40408163265306,5.31643334582255
9.41569160997732,5.48634436877501
9.42730158730159,5.27288380764043
9.43891156462585,4.81761605404946
9.45052154195011,4.84601801640029
9.46213151927438,4.40879570387878
9.47374149659864,5.52522831684756
9.4853514739229,5.51479761566081
9.49696145124717,4.45703084412568
9.50857142857143,5.72956706072921
9.52018140589569,5.26385804851604
9.53179138321996,5.79023030884905
9.54340136054422,5.68330008034001
9.55501133786848,5.07442421873215
9.56662131519274,5.9697576259857
9.57823129251701,4.84271277174857
9.58984126984127,5.23604099205294
9.60145124716553,4.69374994006744
9.6130612244898,4.91233566227499
9.62467120181406,4.58441794946531
9.63628117913832,4.50763586818634
9.64789115646258,4.56387743668587
9.65950113378685,4.36106208403802
9.67111111111111,4.42444728867353
9.68272108843537,3.99053679538216
9.69433106575964,4.31815503825096
9.7059410430839,4.20139808855942
9.71755102040816,4.30556534990789
9.72916099773243,4.09319179013122
9.74077097505669,4.05500345261338
9.75238095238095,4.18125928575129
9.76399092970522,3.45165456072284
9.77560090702948,3.54408473375254
9.78721088435374,2.90598910909478
9.798820861678,3.21334944425431
9.81043083900227,3.1103313147476
9.82204081632653,2.31813325624483
9.83365079365079,3.1411843071625
9.84526077097506,2.34728349301201
9.85687074829932,2.79476729310825
9.86848072562358,2.65797562825161
9.88009070294785,3.04543204467982
9.89170068027211,2.99532925467578
9.90331065759637,3.00913277294378
9.91492063492064,3.37030586792908
9.9265306122449,3.25653060655726
9.93814058956916,4.20968454542193
9.94975056689342,3.52322378525414
9.96136054421769,4.31012019091563
9.97297052154195,4.72282852974762
9.98458049886621,4.4798781111216
9.99619047619048,5.14272362972274
10.0078004535147,5.24367639934562
10.019410430839,4.75604121451346
10.0310204081633,4.17945168645407
10.0426303854875,4.84039408246975
10.0542403628118,4.15212739292119
10.0658503401361,4.43188824716465
10.0774603174603,3.96755375456266
10.0890702947846,4.17914486767521
10.1006802721088,4.26742735793765
10.1122902494331,4.33693919032752
10.1239002267574,3.81038138370902
10.1355102040816,4.07678106540245
10.1471201814059,4.42540757409825
10.1587301587302,4.05215955991431
10.1703401360544,4.79265467242478
10.1819501133787,4.57401781876533
10.1935600907029,4.45963661559029
10.2051700680272,5.07814374532285
10.2167800453515,4.51600010441491
10.2283900226757,5.31558564709411
10.24,4.8651406489624
10.2516099773243,5.11007716109392
10.2632199546485,5.26780095803989
10.2748299319728,5.02977682512838
10.2864399092971,5.47118262834944
10.2980498866213,5.00159792144488
10.3096598639456,5.38902634230784
10.3212698412698,5.02043994159063
10.3328798185941,5.14513221410389
10.3444897959184,5.16804942836156
10.3560997732426,5.16096283598832
10.3677097505669,5.43023362184791
10.3793197278912,4.78456173923082
10.3909297052154,5.3553012794764
10.4025396825397,4.57103421604544
10.4141496598639,4.94499377950937
10.4257596371882,4.97986664350573
10.4373696145125,5.73149811170156
10.4489795918367,6.43634848610138
10.460589569161,6.06634422178332
10.4721995464853,6.40005266361348
10.4838095238095,6.44055636186331
10.4954195011338,6.27531337952141
10.507029478458,6.35060994695208
10.5186394557823,6.06951295224439
10.5302494331066,5.84794373129975
10.5418594104308,5.9420536327121
10.5534693877551,5.99058282318627
10.5650793650794,6.14260569849871
10.5766893424036,6.14736647898161
10.5882993197279,5.93979969160981
10.5999092970522,5.54366694701586
10.6115192743764,5.23453695270513
10.6231292517007,5.2830154094581
10.6347392290249,5.0670281216273
10.6463492063492,5.21242644948592
10.6579591836735,5.2743819352313
10.6695691609977,5.11234068262236
10.681179138322,4.81888027393767
10.6927891156463,4.6643004353708
10.7043990929705,4.54986514042086
10.7160090702948,4.61879182781514
10.727619047619,4.70979140659563
10.7392290249433,4.76343059248004
10.7508390022676,4.78077362063705
10.7624489795918,4.61684636119643
10.7740589569161,4.47889522609315
10.7856689342404,4.42775708944422
10.7972789115646,4.15702741679835
10.8088888888889,4.02740406853007
10.8204988662132,4.03425682468162
10.8321088435374,3.78405127341456
10.8437188208617,3.60878631562631
10.8553287981859,3.38305440576541
10.8669387755102,3.17963261663943
10.8785487528345,3.01003978552227
10.8901587301587,3.08644989953236
10.901768707483,3.0888117707139
10.9133786848073,3.00273009877357
10.9249886621315,2.98394704293481
10.9365986394558,2.93774660998666
10.94820861678,2.94998129208146
10.9598185941043,3.15171009976175
10.9714285714286,3.21188146920343
10.9830385487528,3.34673998491889
10.9946485260771,3.40153192580539
11.0062585034014,3.73282493550022
11.0178684807256,5.91409027546542
11.0294784580499,7.12504800691712
11.0410884353741,9.26267277927742
11.0526984126984,8.88136804242665
11.0643083900227,8.97109640967164
11.0759183673469,8.85748578725688
11.0875283446712,8.85622648194067
11.0991383219955,8.9125267258515
11.1107482993197,8.97948241392566
11.122358276644,9.05057703276002
11.1339682539683,8.71296952790867
11.1455782312925,8.92894310077289
11.1571882086168,9.04873208480592
11.168798185941,8.91579980088032
11.1804081632653,8.66755337173491
11.1920181405896,8.44770585675023
11.2036281179138,8.09236337740834
11.2152380952381,7.77654892625029
11.2268480725624,7.13247490176871
11.2384580498866,7.15298977947886
11.2500680272109,6.9432798851433
11.2616780045351,6.80742157262631
11.2732879818594,6.16239966488033
11.2848979591837,6.22916665477311
11.2965079365079,6.31808949576096
11.3081179138322,5.96910399902022
11.3197278911565,5.99796958016532
11.3313378684807,6.03167154786932
11.342947845805,5.83722403093779
